cnn_score,smina_score,lig_rmsd,fmax_rmsd,rank
0.043420,-5.7567,8.5281,1.0805,4
0.187159,-5.6272,7.7337,0.4808,5
0.000962,-5.2843,10.5299,1.0767,6
0.337922,-5.1086,12.1448,1.0551,7
0.158246,-4.8857,9.3502,0.5338,8
0.823208,-4.8439,8.0813,2.7445,9
0.836931,-6.2669,11.0699,0.3792,10
0.826980,-5.8112,11.6069,0.8386,11
0.539998,-5.3457,11.1507,0.3933,12
0.076339,-5.2787,13.0336,0.3844,13
0.903955,-5.0775,2.8234,0.2890,14
0.030039,-4.9319,12.6548,0.8352,15
0.946817,-7.7837,2.1899,0.8037,1
0.957604,-7.6171,0.6047,0.6285,2
0.873918,-7.5072,4.3722,0.4218,3
0.927490,-7.4264,5.1962,0.7925,4
0.854077,-7.2834,4.4814,0.4417,5
0.668464,-6.7424,11.3082,0.8229,6
0.726403,-6.5984,11.3142,0.8295,7
0.876575,-6.5866,11.8785,0.8329,8
0.562136,-6.3253,11.9641,0.3814,9
0.996178,-7.0904,1.3092,0.2035,1
0.987131,-6.6278,2.5637,0.2754,2
0.000313,-5.1175,10.4856,0.2299,3
0.367077,-4.9139,13.4887,0.2345,4
0.421423,-4.8786,13.6210,0.2327,5
0.985266,-4.6550,5.8894,0.3645,6
0.004854,-4.5719,14.1403,0.2178,7
0.000999,-4.4998,10.3010,0.9869,8
0.009566,-4.1344,12.6903,0.2354,9
0.945462,-3.5783,3.4298,3.8431,10
0.920843,-6.2596,0.6367,0.6449,1
0.225731,-5.6009,3.0252,0.6795,2
0.317268,-5.5593,5.9224,0.7319,3
0.131662,-4.6285,2.8214,1.1579,4
0.025632,-4.3919,6.3109,0.5809,5
0.785611,-4.1679,2.8709,3.8393,6
0.116580,-4.0528,5.9519,1.1536,7
0.040560,-3.8918,6.7444,0.5309,8
0.018246,-3.7855,6.1996,1.0363,9
0.137285,-4.6379,3.2885,1.3796,10
0.312721,-4.6304,5.6123,1.1389,11
0.016523,-4.6176,5.8783,2.7666,12
0.016621,-4.4385,5.4638,2.4751,13
0.015478,-4.4031,7.0199,2.4703,14
0.079475,-4.3974,5.4786,0.6744,15
0.005312,-4.1042,6.2659,2.4531,16
0.041886,-3.9815,6.6649,1.1112,17
0.099937,-3.9508,6.7511,2.0448,18
0.223427,-3.9154,5.2255,1.9521,19
0.848930,-6.1487,5.9305,1.1055,1
0.169959,-3.7539,6.1371,2.2982,20
0.888206,-6.0120,5.2044,1.1082,2
0.522395,-5.8553,4.3092,2.4738,3
0.798383,-5.7102,4.3284,2.4695,4
0.128739,-5.6404,6.3844,2.4659,5
0.657927,-5.5664,6.1743,2.4710,6
0.956436,-5.2408,0.7452,1.9466,7
0.582374,-5.2064,5.4352,1.9402,8
0.094519,-4.7619,5.1301,0.6986,9
0.003182,-4.2112,8.3288,1.4760,10
0.000059,-3.9082,8.1269,0.5596,11
0.015924,-3.7306,8.3817,0.7523,12
0.000434,-3.5991,7.3756,1.2094,13
0.000265,-3.5012,7.7924,1.7626,14
0.002822,-3.2964,6.3080,1.2077,15
0.179789,-6.0886,6.6114,0.5598,1
0.106044,-5.9630,2.0303,1.2402,2
0.096992,-4.8813,3.2108,1.1847,3
0.001527,-4.7080,6.7152,1.1983,4
0.002872,-4.6588,4.0654,0.8171,5
0.000166,-4.6089,7.7023,1.2307,6
0.000261,-4.5809,5.5508,0.5832,7
0.003242,-4.4417,4.2847,1.9102,8
0.001487,-4.2182,3.9078,0.5762,9
0.162241,-5.0215,6.3535,2.4265,10
0.305939,-4.8385,7.2801,4.4719,11
0.021268,-4.6717,4.3007,1.0822,12
0.000801,-4.5653,4.8641,2.6014,13
0.128543,-4.4516,5.0102,4.2294,14
0.006685,-4.4261,5.9494,2.5987,15
0.001139,-4.3856,3.8152,2.6012,16
0.113839,-4.2223,5.1900,4.2470,17
0.016983,-3.9509,5.3287,4.4744,18
0.001235,-3.9369,6.8167,1.9383,19
0.454997,-6.1182,4.5688,2.4506,1
0.014731,-3.8081,5.4123,2.1545,20
0.137210,-5.8683,1.4462,2.6145,2
0.349988,-5.5966,7.6323,4.4573,3
0.511703,-5.4426,7.3072,4.4393,4
0.073681,-5.4367,5.2460,4.4377,5
0.599747,-5.2922,7.3153,1.0813,6
0.096164,-5.2666,5.9604,4.4711,7
0.069350,-5.1843,6.0013,4.4406,8
0.043722,-5.0980,5.9366,4.3681,9
0.833220,-12.3373,0.5888,1.2409,1
0.510148,-11.2681,1.6531,3.7992,2
0.621872,-10.9443,1.5681,1.2282,3
0.703653,-10.9147,1.0603,3.7984,4
0.296027,-10.4455,11.2641,3.6242,5
0.067423,-10.3015,8.0492,3.6273,6
0.535046,-10.2059,12.0818,1.3684,7
0.244027,-9.5104,11.0367,1.4986,8
0.075865,-1.2362,12.5119,1.6370,10
0.547231,-4.2330,1.8598,0.6517,1
0.155441,-3.7188,5.2118,0.6410,2
0.100541,-3.4091,6.0351,0.7358,3
0.254636,-3.2133,5.8464,1.6466,4
0.066338,-3.2108,5.0352,1.6512,5
0.063953,-2.8799,5.9160,0.6816,6
0.028556,-1.6763,6.1922,0.7440,7
0.126658,-1.4187,7.9036,1.5780,8
0.175258,-1.2445,6.4243,2.9018,9
0.055483,-0.5626,6.2104,3.5991,10
0.154079,-0.4865,14.6019,3.7508,11
0.112987,-0.3657,8.9794,1.2306,12
0.038651,-0.1200,9.3491,1.2310,13
0.127831,-0.0734,7.3410,1.8488,14
0.063397,0.0726,11.4396,1.2315,15
0.047625,0.1663,7.8040,3.7503,16
0.182366,0.3358,8.7723,0.5895,17
0.408506,0.3871,12.5999,1.2616,18
0.145170,0.5057,13.1866,1.2482,19
0.312732,-2.2991,4.0070,1.2307,1
0.044525,0.5298,11.5948,1.2329,20
0.316839,-2.2108,1.5810,1.2298,2
0.126911,-1.7581,4.0960,1.2331,3
0.421765,-1.4750,15.1656,1.2250,4
0.118491,-1.2677,6.0952,1.2349,5
0.385062,-1.0582,4.3921,1.6363,6
0.141419,-1.0196,6.7423,1.2314,7
0.281912,-0.6888,4.4639,3.7580,8
0.139990,-0.5628,15.5077,1.2339,9
0.000001,-4.9233,16.1406,1.8430,10
0.000001,-4.9115,13.3972,2.0326,11
0.000000,-4.9098,12.1526,1.7767,12
0.000003,-4.9078,14.3921,1.9334,13
0.000002,-4.8527,10.3077,2.0164,14
0.000000,-4.7545,15.8859,2.0120,15
0.000063,-4.7468,17.2148,2.0347,16
0.000000,-4.7406,13.3393,1.3957,17
0.000000,-4.7012,16.3048,1.0698,18
0.000000,-4.6565,12.9140,2.0483,19
0.000000,-5.4891,12.4252,1.7957,1
0.000000,-4.6123,13.4286,1.7815,20
0.000000,-5.2808,16.0225,2.0400,2
0.000000,-5.2452,13.4128,1.8302,3
0.000002,-5.2073,15.9553,1.8301,4
0.000000,-5.1978,11.9607,1.8184,5
0.000000,-5.1867,12.1345,2.0145,6
0.000000,-5.1766,11.4144,0.9231,7
0.000000,-5.1529,11.2320,1.5049,8
0.000003,-4.9868,16.2246,1.6216,9
0.000004,-6.3638,10.2822,4.6136,10
0.000000,-6.3473,10.0767,2.6453,11
0.000000,-6.3101,11.8810,4.4400,12
0.000000,-6.3074,8.1844,4.8840,13
0.000000,-6.3057,13.4292,4.6014,14
0.000000,-6.2819,11.6255,2.7370,15
0.000006,-6.2785,9.4241,3.2274,16
0.000010,-6.2677,16.7850,3.7574,17
0.000001,-6.2308,10.3501,5.0403,18
0.000000,-6.2067,9.2356,4.8674,19
0.000000,-6.9698,13.0228,4.6184,1
0.000000,-6.1574,13.8300,4.9351,20
0.000000,-6.9489,12.6120,4.5883,2
0.000000,-6.8226,7.9914,4.3781,3
0.000000,-6.6756,11.7450,4.6157,4
0.000001,-6.6147,9.2359,3.2955,5
0.000000,-6.6103,12.8037,4.5796,6
0.000000,-6.4795,7.8681,4.7713,7
0.000000,-6.4635,9.3551,2.6534,8
0.000005,-6.4433,11.4676,4.6750,9
0.241522,-7.9034,7.4691,0.8829,10
0.063659,-7.7248,7.8874,1.1254,11
0.055183,-7.5921,7.6491,1.2249,12
0.082216,-7.5222,4.7529,1.0169,13
0.110336,-7.4716,3.8106,0.9849,14
0.006302,-7.0996,9.9917,1.0750,15
0.113740,-6.9726,8.1167,1.1723,16
0.069850,-6.8111,8.1499,0.7742,17
0.003639,-6.7465,8.0004,0.7211,18
0.003151,-6.6985,10.3409,0.3535,19
0.582129,-9.5717,0.5778,0.5878,1
0.046375,-6.6071,6.2729,1.1562,20
0.614996,-9.1533,2.1517,0.7199,2
0.375576,-8.7812,7.6707,1.1555,3
0.257364,-8.5900,7.6078,1.0118,4
0.151235,-8.5174,3.9499,0.9128,5
0.239909,-8.3125,8.0419,0.8744,6
0.241443,-8.2662,7.4443,0.8897,7
0.003178,-7.9461,8.9917,0.7072,8
0.125326,-7.9384,6.3596,0.5640,9
0.000489,-7.7756,9.6142,0.4434,10
0.307268,-7.7188,7.5416,1.5677,11
0.025357,-7.6620,8.1997,0.5351,12
0.002822,-7.6131,8.8444,1.3940,13
0.063727,-7.5567,8.7456,2.0505,14
0.380259,-7.5391,6.9952,0.7933,15
0.342923,-7.4717,7.1710,0.7969,16
0.215022,-7.4219,5.9112,0.8046,17
0.144954,-7.3786,5.0471,1.0928,18
0.000898,-7.3507,12.0576,0.4849,19
0.224584,-9.5182,7.9843,0.4889,1
0.001073,-7.2062,10.8448,1.3586,20
0.549667,-9.2811,0.8341,0.3220,2
0.416765,-9.0548,6.3351,1.0956,3
0.006273,-8.2686,8.3773,0.5046,4
0.276809,-8.2537,7.8404,1.5017,5
0.095000,-8.0864,7.0149,1.1065,6
0.023223,-7.9941,8.7271,1.3576,7
0.000772,-7.8601,9.0935,0.4748,8
0.004352,-7.8143,9.9528,1.1141,9
0.000002,-7.0260,14.1248,4.9261,10
0.000164,-7.0150,10.5413,3.7079,11
0.000068,-6.9622,9.0017,2.0843,12
0.000047,-6.8081,15.0805,2.7031,13
0.000094,-6.8021,13.3340,3.8000,14
0.000018,-6.7520,14.4431,4.9199,15
0.000001,-6.7364,15.0400,2.4957,16
0.000004,-6.7168,11.5138,3.7696,17
0.000001,-6.7163,8.5964,2.0571,18
0.000007,-6.6387,18.6232,3.4990,19
0.000009,-7.3690,14.9580,3.6502,1
0.000044,-6.5328,10.1945,3.4518,20
0.000002,-7.3648,15.9138,3.1050,2
0.000025,-7.2467,15.4935,3.5937,3
0.000211,-7.2401,9.4296,3.4623,4
0.000000,-7.1755,8.2337,2.7297,5
0.000005,-7.1415,15.9892,3.8027,6
0.000000,-7.0866,8.3719,3.7159,7
0.000003,-7.0541,14.4045,2.3981,8
0.000012,-7.0448,14.2189,2.3681,9
0.835200,-9.3320,1.2072,1.2586,1
0.910237,-8.8132,3.5747,1.2647,2
0.812133,-8.1274,3.2416,3.0444,3
0.491255,-7.1834,3.1623,3.2321,4
0.487191,-6.8288,9.2565,2.4867,5
0.775235,-9.2061,2.9405,1.1065,1
0.879206,-9.1260,0.7997,1.1941,2
0.742767,-7.6153,3.1861,2.2388,3
0.652663,-6.6595,10.1609,1.4723,4
0.003082,-6.6412,5.0354,3.5417,10
0.000050,-6.6034,18.3209,2.3266,11
0.000140,-6.6005,17.4267,2.2353,12
0.000324,-6.5803,17.5124,2.0796,13
0.000002,-6.4780,12.4547,2.2985,14
0.000036,-6.4654,17.1713,2.3234,15
0.000006,-6.4434,12.7217,1.8634,16
0.000179,-6.4375,10.0064,2.3506,17
0.000320,-6.4368,11.2450,3.2320,18
0.000037,-6.4236,22.5790,1.7077,19
0.001507,-7.2593,19.5260,2.3167,1
0.000133,-6.3669,7.8223,2.7128,20
0.000009,-7.1089,8.0897,2.2204,2
0.000083,-6.9360,9.5969,4.2367,3
0.000030,-6.8907,17.2789,2.1535,4
0.004685,-6.7402,6.8667,3.7156,5
0.000365,-6.6971,8.4711,4.3969,6
0.004642,-6.6770,15.9118,2.3196,7
0.000028,-6.6739,18.9310,2.3303,8
0.000005,-6.6452,12.8737,2.6070,9
0.000850,-7.0576,14.8157,2.6429,10
0.000011,-7.0190,8.2531,3.1814,11
0.000010,-6.9688,11.2302,2.7587,12
0.000580,-6.9157,14.8012,3.2248,13
0.000008,-6.8878,9.9464,2.9601,14
0.000006,-6.8756,7.8708,2.6565,15
0.000021,-6.7040,15.5975,2.4950,16
0.003027,-6.6436,9.6478,3.2154,17
0.000022,-6.6214,17.7986,2.5928,18
0.000047,-6.5618,12.1881,2.6420,19
0.027022,-7.7106,17.4881,1.8379,1
0.000075,-6.5280,13.7706,2.6929,20
0.000109,-7.5549,13.9339,2.4486,2
0.000764,-7.4601,14.7608,3.2226,3
0.000046,-7.4414,14.3553,3.2245,4
0.009994,-7.3938,17.8269,3.1651,5
0.009127,-7.3401,17.8665,2.4191,6
0.000014,-7.1706,8.9410,2.2855,7
0.002831,-7.1031,16.4002,3.1294,8
0.000146,-7.0824,8.1190,2.5969,9
0.025459,-10.0303,9.9447,1.4610,1
0.002209,-9.0425,10.5311,1.4317,2
0.000762,-7.7578,11.1171,1.3333,3
0.000002,-7.5634,10.0815,1.6068,4
0.000018,-7.1640,9.8800,1.5028,5
0.006534,-7.1537,9.7777,2.2119,6
0.000922,-8.6929,9.9811,1.3614,10
0.819331,-8.5234,4.8260,2.4244,11
0.881780,-8.3814,4.4108,1.2453,12
0.109367,-8.2574,8.1341,2.1505,13
0.002022,-8.1786,13.8375,1.3191,14
0.126149,-8.1627,7.7318,1.2716,15
0.011465,-7.9408,7.7069,2.1080,16
0.039172,-7.9207,8.0974,2.1286,17
0.697531,-7.8839,4.8865,1.4515,18
0.327232,-7.7989,3.6621,2.0355,19
0.833466,-9.3879,2.3016,2.3576,1
0.001048,-7.6310,9.3870,1.2467,20
0.096866,-9.3467,6.4253,2.2888,2
0.684089,-9.3240,7.6516,1.5318,3
0.340420,-9.1344,7.2365,1.9673,4
0.733247,-9.0895,4.3899,1.5291,5
0.432966,-9.0663,6.0953,1.3383,6
0.738337,-9.0134,1.5024,2.2832,7
0.881590,-8.9387,6.5449,2.3437,8
0.006345,-8.8299,8.9932,1.1613,9
0.220783,-7.9839,7.6343,2.1101,10
0.058040,-7.9646,7.1131,2.6110,11
0.492780,-7.9005,8.1694,2.0375,12
0.039547,-7.6163,7.4235,1.9807,13
0.009060,-7.5359,6.7372,2.1677,14
0.130439,-7.3530,7.6412,2.3122,15
0.003010,-7.2696,8.7539,2.2258,16
0.025787,-7.1951,6.3304,1.9241,17
0.009027,-7.1683,7.9100,1.9906,18
0.007282,-7.1544,6.2757,1.7827,19
0.908631,-9.0390,2.3290,1.1612,1
0.027049,-6.8086,6.4874,2.5047,20
0.134904,-9.0300,6.7985,1.4738,2
0.773324,-8.9011,5.7695,1.1453,3
0.285411,-8.6386,6.3775,2.2393,4
0.331212,-8.6296,5.7060,1.8805,5
0.034953,-8.4565,6.1803,2.0036,6
0.170726,-8.4157,7.0980,1.7085,7
0.549192,-8.4031,5.9369,1.1535,8
0.146139,-8.2820,5.8714,2.3084,9
0.166705,-5.2839,7.9394,2.4980,10
0.006270,-5.2310,10.8661,1.3115,11
0.001837,-5.2224,12.5434,0.7147,12
0.000076,-5.2011,14.1269,1.3077,13
0.000005,-4.9960,12.7340,1.4071,14
0.000050,-4.9636,11.2219,1.2412,15
0.000053,-4.9006,14.0555,1.1133,16
0.000023,-4.8984,14.5207,1.2066,17
0.000399,-4.7955,18.4127,1.2171,18
0.000034,-4.7007,12.1793,0.6898,19
0.188850,-6.8635,5.6866,1.2979,1
0.000346,-4.5358,11.3931,1.2158,20
0.379765,-6.8094,7.7880,1.3402,2
0.005051,-6.0134,14.9331,1.2416,3
0.001290,-5.7894,14.3291,1.3208,4
0.000051,-5.5874,14.5986,0.8380,5
0.002160,-5.5350,14.9793,1.3036,6
0.005089,-5.4398,11.0321,1.0648,7
0.000671,-5.3752,10.7112,1.3918,8
0.000020,-5.3551,10.2403,1.1650,9
0.986162,-8.4042,0.7407,1.2814,1
0.302666,-7.1610,7.3928,1.2841,2
0.243947,-6.4144,4.3302,1.2814,3
0.053431,-5.8661,7.0993,1.2870,4
0.067804,-5.8542,7.0297,1.2838,5
0.036954,-5.8133,8.0801,2.2024,6
0.131759,-5.6219,7.7043,2.2195,7
0.040245,-5.5386,4.1278,1.2803,8
0.029355,-8.4595,9.3894,1.4159,10
0.000370,-8.3874,7.4363,1.4049,11
0.005444,-8.2961,6.7430,1.3636,12
0.051827,-7.9458,11.9209,1.2775,13
0.148556,-7.9417,10.4033,1.2771,14
0.014986,-7.8947,8.0968,1.3008,15
0.008264,-7.8379,7.3567,1.6334,16
0.004695,-7.6198,7.3479,1.3178,17
0.001188,-7.3782,10.2218,1.4569,18
0.009468,-7.3174,10.5306,1.2774,19
0.003751,-9.3025,6.5691,1.4040,1
0.002934,-7.2083,9.5800,1.2759,20
0.006847,-9.2067,4.7490,1.2712,2
0.001323,-8.8806,10.6871,1.2990,3
0.002068,-8.6238,9.4642,1.2771,4
0.002793,-8.6085,9.8518,1.2773,5
0.018937,-8.6014,10.7921,3.6246,6
0.027521,-8.6014,8.5881,1.4059,7
0.024556,-8.5769,4.8941,1.4434,8
0.000235,-8.4853,6.5478,1.4333,9
0.997346,-9.2245,0.4724,1.2943,1
0.176008,-7.4578,6.9396,2.2596,2
0.368392,-7.3007,6.4494,1.2945,3
0.000079,-6.8848,10.8075,1.2944,4
0.000170,-6.6684,11.0404,2.2828,5
0.035038,-5.7162,5.7470,2.9437,10
0.071956,-5.7150,5.0462,1.0513,11
0.000651,-5.5916,6.2716,1.9786,12
0.000075,-5.5269,8.8261,2.3253,13
0.002709,-4.9681,6.1803,2.4323,14
0.001374,-4.9402,5.3924,2.8268,15
0.023369,-4.9108,5.9071,2.8434,16
0.000302,-7.8146,7.3061,1.5395,1
0.031576,-7.5703,5.2182,2.1075,2
0.000464,-7.4419,5.7615,2.7637,3
0.060403,-7.3684,5.4314,2.6140,4
0.004290,-7.2863,6.4248,2.4285,5
0.000020,-6.8860,7.5401,2.4620,6
0.003603,-6.4229,2.1137,2.7357,7
0.003031,-6.4081,6.4003,2.1346,8
0.000105,-5.7451,9.7629,2.6011,9
0.763701,-20.2509,0.5679,1.9428,1
0.620467,-18.5262,0.4516,4.0205,2
0.068933,-17.9693,7.6529,2.0769,3
0.145320,-19.3804,4.0436,4.1812,10
0.105611,-19.1886,7.6946,2.7132,11
0.182701,-19.0915,7.9586,1.9296,12
0.022198,-19.0189,7.4048,4.1837,13
0.015374,-18.8268,5.5159,1.7408,14
0.004341,-18.7133,4.1132,2.0221,15
0.006200,-18.6660,7.9947,1.8492,16
0.008276,-18.6518,7.8068,1.5968,17
0.012226,-18.2977,6.9636,1.3024,18
0.044407,-18.2496,3.9023,4.1835,19
0.492927,-20.6382,7.4454,2.0803,1
0.027024,-18.2439,6.2417,3.9732,20
0.194786,-20.4151,8.1737,1.6694,2
0.152687,-20.2955,1.4163,2.0909,3
0.065038,-19.7645,4.0130,1.5829,4
0.010723,-19.6813,8.0446,1.8028,5
0.006535,-19.6699,4.3983,2.0545,6
0.185298,-19.6182,3.5936,2.1180,7
0.000537,-19.5340,4.5848,1.3022,8
0.077275,-19.3937,8.4006,4.1669,9
0.234848,-14.0814,5.4339,4.2247,10
0.485176,-13.9605,5.9954,4.2503,11
0.001080,-13.9488,8.2893,4.2472,12
0.000710,-13.8719,8.2653,4.2472,13
0.022604,-13.8718,7.9995,4.2256,14
0.001257,-13.7727,7.9696,4.2236,15
0.056543,-13.7220,3.5613,4.2460,16
0.002513,-13.6295,6.0688,4.2284,17
0.001152,-13.6049,5.3370,4.2234,18
0.107491,-13.5490,3.1359,4.2377,19
0.695257,-16.1377,1.2833,4.2458,1
0.000147,-13.3461,8.4352,4.2473,20
0.026849,-15.5376,5.0959,4.2386,2
0.005472,-14.7201,8.2374,4.2465,3
0.025187,-14.6010,4.4612,4.2450,4
0.012224,-14.5379,4.9999,4.2266,5
0.005280,-14.2801,4.4909,4.2477,6
0.001178,-14.1617,8.9710,4.2467,7
0.003371,-14.1392,8.1314,4.2469,8
0.002751,-14.1260,5.5309,4.2210,9
0.001766,-12.2940,4.5595,2.9706,10
0.000096,-12.2836,5.3760,4.8702,11
0.005489,-12.2284,9.5463,4.3752,12
0.931507,-14.9635,1.1361,1.3004,1
0.839784,-14.8884,0.9891,4.9093,2
0.064552,-12.9426,3.4867,4.9350,3
0.015589,-12.8132,8.3569,1.3007,4
0.000804,-12.6699,8.8126,4.9969,5
0.002618,-12.6501,9.9406,4.6038,6
0.003072,-12.5706,5.8989,1.3006,7
0.023609,-12.5396,2.7106,3.3352,8
0.009523,-12.4911,6.6675,4.2892,9
0.000025,-14.3011,6.8030,2.2467,10
0.000449,-14.2102,8.2962,1.2305,11
0.000693,-14.1055,8.0837,2.2540,12
0.000035,-14.1050,6.7870,2.2670,13
0.004648,-14.0963,5.6626,2.2233,14
0.000444,-14.0795,7.4221,2.2481,15
0.001644,-13.9069,7.2962,2.2472,16
0.000074,-13.9032,7.0542,2.2797,17
0.000909,-13.8875,2.7560,2.2630,18
0.000402,-13.8465,6.7661,0.7203,19
0.012617,-15.1388,8.7080,2.2384,1
0.000387,-13.8283,4.0273,2.2473,20
0.003536,-15.0225,11.5662,2.2431,2
0.005013,-14.8116,7.9811,2.2319,3
0.001227,-14.6639,7.9987,2.2524,4
0.001269,-14.6495,4.5272,2.3397,5
0.000463,-14.6111,8.4949,2.3181,6
0.001432,-14.4406,8.2431,2.3322,7
0.000673,-14.4018,7.7100,2.2556,8
0.000100,-14.3958,6.9636,2.2596,9
0.000564,-13.8802,10.8443,2.4457,10
0.001002,-13.8597,9.3752,1.7211,11
0.001882,-13.8232,10.6360,2.2490,12
0.001592,-13.7803,10.1957,2.2316,13
0.000332,-13.7577,8.8949,2.2444,14
0.002572,-13.7498,9.3759,2.2510,15
0.002748,-13.6207,8.8859,2.0006,16
0.003060,-13.6152,10.0762,2.2457,17
0.001082,-13.5853,4.6483,2.2380,18
0.001792,-13.4479,6.2299,2.2453,19
0.019366,-14.9879,11.1431,2.2460,1
0.000109,-13.3744,6.1627,2.2460,20
0.008728,-14.7488,10.8323,2.2459,2
0.024544,-14.5479,11.0692,2.2455,3
0.000787,-14.4153,10.9365,2.2434,4
0.004216,-14.3781,8.6958,2.2425,5
0.000096,-13.9674,6.9742,2.2454,6
0.002436,-13.9528,10.3130,2.2444,7
0.002859,-13.9213,8.0452,2.2401,8
0.000229,-13.9002,8.2706,2.2468,9
0.006626,-17.5949,9.3923,2.2367,10
0.007993,-17.5144,8.9075,2.2382,11
0.000383,-17.5129,8.4559,2.2403,12
0.002548,-17.5103,9.4428,2.2313,13
0.000152,-17.4686,9.7079,2.2386,14
0.000793,-17.0958,7.0588,1.5630,15
0.000415,-17.0591,5.8584,1.7178,16
0.000345,-17.0107,4.6325,2.2382,17
0.010440,-16.9752,3.4117,2.2377,18
0.002947,-16.8521,7.2275,2.2337,19
0.003845,-18.6180,10.4281,3.1046,1
0.000949,-16.7974,4.0137,2.2318,20
0.052314,-18.4791,9.4088,2.2348,2
0.002972,-18.4739,10.4720,2.2423,3
0.001692,-18.1612,9.9057,2.2353,4
0.010050,-18.0826,6.9810,1.5485,5
0.000879,-18.0108,8.1514,2.2349,6
0.005982,-17.9250,8.3737,2.2351,7
0.002192,-17.7550,10.4672,2.2388,8
0.002174,-17.6271,9.9581,1.5261,9
0.001331,-13.9196,11.9287,2.2481,10
0.008771,-13.8714,8.1834,2.2464,11
0.000095,-13.8348,8.8056,2.2462,12
0.000703,-13.8151,7.9095,2.2418,13
0.000204,-13.6959,10.8817,2.3146,14
0.000506,-13.6398,7.4226,2.2483,15
0.000038,-13.6203,9.3181,2.2601,16
0.000277,-13.5867,10.1219,2.2816,17
0.001197,-13.5335,8.2278,1.4084,18
0.001844,-13.5051,9.8837,2.2460,19
0.018139,-14.9559,8.0063,1.7812,1
0.000290,-13.4313,8.4303,2.2478,20
0.001367,-14.8213,8.0477,2.2497,2
0.003496,-14.7892,8.3140,2.2425,3
0.001354,-14.5437,10.6423,2.2473,4
0.001246,-14.3104,5.0583,2.2438,5
0.000132,-14.2003,10.4653,2.0659,6
0.001244,-14.1401,10.1483,2.2455,7
0.005518,-14.0947,10.9560,2.2445,8
0.001092,-14.0884,6.1308,2.3648,9
0.000113,-12.6623,8.1243,2.2670,10
0.000790,-12.6380,10.6479,2.2873,11
0.000814,-12.6046,8.9826,1.0216,12
0.000586,-12.6044,7.5217,1.2737,13
0.000559,-12.5891,10.2254,1.2773,14
0.000172,-12.5800,9.0055,1.2716,15
0.000433,-12.5117,8.1759,1.2727,16
0.008942,-12.4940,7.5937,1.2760,17
0.001471,-12.4226,6.6024,1.2777,18
0.000156,-12.4079,10.1556,2.2839,19
0.002144,-13.4306,8.2440,1.2719,1
0.000738,-12.3514,7.7248,1.2761,20
0.005579,-13.3140,11.9653,1.2739,2
0.004391,-13.2784,11.2723,1.2680,3
0.004934,-13.0846,10.9466,1.2689,4
0.003073,-13.0657,7.3726,2.2653,5
0.007656,-12.8027,7.1914,1.2796,6
0.001237,-12.7815,11.8945,1.2768,7
0.000283,-12.7309,8.4362,1.2738,8
0.000060,-12.6847,9.4219,2.2753,9
0.001501,-13.9182,4.3858,2.2457,10
0.000019,-13.8807,9.2312,2.2711,11
0.000133,-13.8724,8.7122,2.2793,12
0.000929,-13.8485,4.8552,2.2534,13
0.000441,-13.8352,8.9916,2.2540,14
0.001208,-13.7846,8.5493,1.7869,15
0.000066,-13.7036,8.5913,2.2555,16
0.000264,-13.6787,9.3666,2.2594,17
0.000021,-13.6771,8.2040,1.3386,18
0.000446,-13.6212,8.1427,2.2569,19
0.000589,-14.6982,10.3410,2.3624,1
0.001055,-13.5094,8.7013,1.4606,20
0.000841,-14.6773,11.0040,2.2493,2
0.000090,-14.4895,8.9166,2.2579,3
0.000889,-14.3691,10.8307,2.2716,4
0.052233,-14.3629,7.8351,1.2905,5
0.001843,-13.9758,5.3826,2.2570,6
0.000117,-13.9575,7.2959,2.2559,7
0.001934,-13.9312,7.1374,2.2228,8
0.002796,-13.9296,9.3848,2.2688,9
0.001662,-10.8072,9.8143,1.3812,10
0.000252,-10.6861,3.8292,1.3253,11
0.639859,-13.6075,0.7864,1.2724,1
0.001803,-12.1026,2.1670,1.2728,2
0.015435,-12.0723,3.7182,1.4826,3
0.157508,-11.8192,2.2840,1.4836,4
0.000494,-11.6636,5.1070,1.4687,5
0.000247,-11.3231,9.1572,1.3520,6
0.010425,-11.2213,9.8468,1.4079,7
0.018805,-11.1961,3.0602,2.8758,8
0.001534,-11.0721,10.4363,1.2726,9
0.000985,-8.4106,5.5897,2.2559,10
0.001578,-8.2607,6.6553,2.6736,11
0.053126,-8.2252,14.6995,2.2228,12
0.000503,-8.2232,6.2489,2.5819,13
0.000991,-8.1949,8.6345,2.4667,14
0.005150,-8.0072,11.2811,2.2209,15
0.037546,-7.9822,14.2107,2.4634,16
0.037932,-7.9806,13.3244,2.2924,17
0.000069,-7.9526,6.1883,2.4767,18
0.001255,-7.9374,6.8738,2.4590,19
0.002869,-9.5772,6.1356,2.4798,1
0.017858,-7.9223,9.2144,2.2518,20
0.002269,-9.4699,6.3630,2.1845,2
0.000729,-9.3396,5.4818,2.4684,3
0.003943,-8.9674,6.1934,2.6801,4
0.001058,-8.9544,5.6201,2.6245,5
0.000085,-8.8505,5.2758,2.4524,6
0.000970,-8.7384,6.5191,2.1981,7
0.000597,-8.5808,6.6734,2.4368,8
0.008216,-8.4955,6.8725,2.6425,9
0.020333,-11.7432,5.3502,4.2296,10
0.014236,-11.5944,6.7245,4.8416,11
0.002202,-11.5305,8.4414,2.4672,12
0.002241,-11.4754,6.6991,2.4653,13
