cnn_score,smina_score,lig_rmsd,fmax_rmsd,rank
0.000354,-17.1288,12.5097,1.1502,14
0.000365,-17.0288,8.4997,2.5695,15
0.000001,-17.0061,15.4529,3.4799,16
0.000031,-16.9319,10.8845,3.4204,17
0.000154,-16.8616,8.6611,2.9882,18
0.000011,-16.7994,12.0314,3.5940,19
0.123012,-19.0062,1.1100,1.8740,1
0.000001,-16.6522,15.3232,1.0136,20
0.000064,-18.7193,8.3725,3.4680,2
0.000059,-18.6191,8.3153,1.8247,3
0.263561,-18.5592,0.7493,3.4850,4
0.093288,-18.5163,9.2665,1.8859,5
0.000725,-18.2174,8.5923,2.0828,6
0.045451,-18.1880,9.3296,3.4893,7
0.000536,-18.0339,8.5806,3.3731,8
0.002193,-17.9603,8.7248,1.8728,9
0.007748,-19.3776,5.6726,2.4354,10
0.087676,-19.2166,5.6936,2.3741,11
0.021140,-19.0353,7.7342,1.2818,12
0.521040,-19.0082,4.4219,1.2808,13
0.669717,-21.9512,1.6009,1.7158,1
0.068047,-21.2336,4.3992,1.2826,2
0.257524,-21.1183,8.7152,1.2823,3
0.294311,-20.9766,5.3183,1.2824,4
0.070976,-20.5185,8.0679,2.2037,5
0.155610,-20.5086,4.7585,2.1791,6
0.651044,-20.4471,3.8465,1.2831,7
0.012328,-19.7712,6.0663,1.2825,8
0.001922,-19.4207,7.7884,2.3105,9
0.001669,-9.7086,6.7283,4.1440,10
0.000424,-9.6889,7.6860,4.1507,11
0.001596,-9.4989,8.8958,3.6830,12
0.009704,-9.4840,5.2803,2.1946,13
0.055292,-9.4715,9.1027,3.6648,14
0.000168,-9.3078,9.2645,2.3535,15
0.000138,-9.2092,9.5587,4.1494,16
0.000091,-9.1976,8.6781,3.7092,17
0.000316,-9.1639,9.2313,4.1444,18
0.000074,-9.0364,6.4760,4.1525,19
0.039210,-11.2055,8.4363,4.1504,1
0.000973,-9.0210,10.0119,4.1814,20
0.018720,-10.9041,7.8908,4.1603,2
0.020461,-10.1378,9.3017,4.1550,3
0.000726,-9.9806,8.5806,3.6729,4
0.023954,-9.8985,8.1632,4.1661,5
0.311747,-9.8911,5.9170,4.1562,6
0.339229,-9.8564,8.3134,4.1695,7
0.005198,-9.8554,8.5506,4.1662,8
0.010088,-9.7527,2.4325,3.6710,9
0.009603,-13.5495,4.4801,0.9256,10
0.000083,-13.4089,8.2797,1.9468,11
0.068993,-13.3784,5.0894,1.7981,12
0.001520,-13.1875,5.8937,1.7203,13
0.000605,-13.1590,9.3893,1.3221,14
0.000677,-13.0070,2.8834,2.1491,15
0.000431,-12.8168,5.4767,1.7749,16
0.000106,-12.7899,9.3701,1.9260,17
0.010040,-12.4614,11.5571,1.3204,18
0.000371,-12.4347,5.4946,1.7232,19
0.091136,-14.8936,1.5557,1.7585,1
0.000233,-12.2690,9.2439,1.9654,20
0.091495,-14.7439,4.1434,1.9038,2
0.038593,-14.5325,6.6465,1.8767,3
0.097630,-14.4114,8.2915,1.8984,4
0.004621,-14.0069,4.8066,2.2650,5
0.000097,-13.9689,8.9047,1.9049,6
0.000162,-13.7613,7.1445,1.7100,7
0.003711,-13.6973,7.2926,1.2652,8
0.000212,-13.5497,8.5566,1.8374,9
0.000072,-11.3955,7.9707,4.1800,10
0.000265,-11.3530,3.2674,4.2034,11
0.000007,-11.3330,7.6510,4.1394,12
0.000034,-11.3033,8.6298,4.1665,13
0.000302,-11.1759,8.0892,4.1342,14
0.000038,-11.1477,5.5732,4.1749,15
0.001715,-11.1419,8.8387,4.1414,16
0.000015,-10.9239,8.7407,4.1737,17
0.001242,-10.7052,8.5284,4.1878,18
0.002548,-10.5785,8.7398,4.1989,19
0.003394,-12.3721,7.1026,4.1949,1
0.000062,-10.4676,7.7090,4.1882,20
0.000098,-11.8601,4.5566,4.1955,2
0.003230,-11.8005,4.5316,4.1884,3
0.002160,-11.7891,6.7388,4.1583,4
0.000149,-11.7086,5.7266,4.1968,5
0.012539,-11.7042,4.7566,4.1919,6
0.039411,-11.5663,1.4857,4.1918,7
0.001421,-11.4991,6.3802,4.1872,8
0.001693,-11.4846,4.0821,4.1748,9
0.006134,-7.6321,6.9325,4.0270,10
0.002175,-7.5410,4.7058,3.9198,11
0.004016,-7.4542,6.9941,4.1851,12
0.041937,-7.4319,8.8943,1.5483,13
0.010698,-7.4235,5.9886,4.0944,14
0.000028,-7.4150,5.3579,4.2332,15
0.000654,-7.3581,3.6238,4.0926,16
0.377195,-7.2830,0.9070,4.1002,17
0.001152,-7.2476,9.0009,3.9863,18
0.114672,-7.1437,3.3280,1.3496,19
0.152739,-8.5981,2.5181,3.8731,1
0.003970,-7.0789,9.2540,4.0114,20
0.000121,-8.5144,9.5352,4.1187,2
0.012005,-8.4519,5.9798,1.3750,3
0.002140,-8.1372,8.4285,4.1469,4
0.002745,-7.9602,3.9303,4.1888,5
0.029467,-7.8892,8.8701,3.9573,6
0.002139,-7.8816,3.8574,1.7091,7
0.007868,-7.8344,7.0430,3.8740,8
0.005777,-7.6767,7.3747,1.5898,9
0.000108,-10.0224,5.2922,3.3106,10
0.001483,-9.8801,7.7612,3.6383,11
0.002460,-9.8215,7.2777,3.4609,12
0.007265,-9.8078,6.7120,3.8071,13
0.009105,-9.7352,4.3760,3.5469,14
0.004529,-9.7161,6.7390,4.0530,15
0.005905,-9.5142,6.9066,3.2691,16
0.009340,-9.4568,5.1843,4.1403,17
0.051925,-9.2471,9.4432,3.5525,18
0.000417,-9.2458,6.4094,3.4110,19
0.041120,-11.7056,6.4540,3.5131,1
0.000419,-9.1201,4.9717,3.4552,20
0.017408,-11.1632,7.0680,3.4930,2
0.098456,-11.1611,6.7688,3.5657,3
0.028091,-11.0004,8.1250,3.6080,4
0.007307,-10.9084,6.1006,3.7766,5
0.000383,-10.6026,8.1225,3.9912,6
0.012612,-10.1176,3.1847,3.5329,7
0.000408,-10.0751,5.5139,3.4034,8
0.000125,-10.0604,7.8996,3.3035,9
0.000156,-17.7547,5.2618,2.9632,10
0.000009,-17.6976,5.7218,2.6814,11
0.000185,-17.6293,5.1350,2.9752,12
0.001357,-17.5832,5.1440,2.8150,13
0.000115,-17.5227,5.4158,3.1092,14
0.000010,-17.2725,6.0797,2.0407,15
0.000069,-17.2178,3.5034,2.8963,16
0.000221,-17.1752,7.0727,3.0017,17
0.000032,-17.0504,6.9565,2.7304,18
0.000050,-16.7988,8.5365,2.8821,19
0.142056,-18.3084,2.6363,2.7539,1
0.000326,-16.7469,6.0716,2.4760,20
0.000144,-18.2705,6.5263,2.8951,2
0.000958,-18.2341,3.5060,1.7008,3
0.000350,-18.1658,3.8082,2.8515,4
0.002019,-18.0645,3.5657,3.0297,5
0.000220,-18.0053,5.8929,2.9318,6
0.000839,-17.9300,5.7630,2.8783,7
0.004284,-17.8455,6.3283,2.7119,8
0.000629,-17.8142,5.5423,2.5137,9
0.001035,-17.8367,5.1823,2.0328,10
0.000417,-17.7152,5.2486,1.4724,11
0.003157,-17.4806,3.2911,2.8527,12
0.000628,-17.4666,5.8933,1.3728,13
0.000095,-17.4221,5.9688,2.7340,14
0.000158,-17.4028,7.7316,1.5521,15
0.000054,-17.3255,7.0591,1.2230,16
0.024521,-17.2875,9.1040,2.3952,17
0.000675,-17.2775,6.7287,0.8705,18
0.000300,-17.2561,8.4326,2.3806,19
0.003468,-19.0137,8.3904,1.3662,1
0.000004,-16.9538,8.0714,0.8519,20
0.005080,-18.9618,8.0326,0.7272,2
0.007186,-18.9521,8.5660,0.8807,3
0.021155,-18.9010,7.1761,2.9178,4
0.000905,-18.4182,7.2967,1.4372,5
0.001055,-18.1560,8.0136,2.3467,6
0.001876,-18.0754,9.4256,1.4026,7
0.001835,-18.0393,6.5833,1.5087,8
0.003433,-17.9314,8.3554,2.9082,9
0.001299,-14.7708,4.4387,2.2745,10
0.000103,-14.5963,7.5205,1.6020,11
0.006432,-14.5706,8.3538,1.7339,12
0.142964,-14.4311,8.2899,3.1352,13
0.000230,-14.4217,9.9198,1.8222,14
0.002872,-14.1876,8.4148,2.3892,15
0.000024,-14.1682,12.0953,1.8216,16
0.000055,-14.0234,7.7829,1.7475,17
0.000013,-13.9179,9.0478,3.1815,18
0.000084,-13.9033,8.6501,3.1997,19
0.416975,-16.0328,2.2474,1.5430,1
0.002211,-13.8477,6.5369,2.4208,20
0.726973,-15.8697,2.4619,1.5514,2
0.007731,-15.4467,7.4569,2.0143,3
0.001556,-15.4388,5.6145,1.7886,4
0.019337,-15.3585,5.9626,0.9170,5
0.000947,-15.3280,5.1809,1.5585,6
0.016504,-15.1724,7.2061,2.2631,7
0.001367,-15.0084,8.1886,1.8046,8
0.004480,-14.8707,6.7099,1.9277,9
0.003532,-16.7861,10.7437,3.1995,10
0.006277,-16.5314,10.3509,2.4592,11
0.349078,-16.3364,10.4369,3.3939,12
0.001046,-16.3080,10.4067,1.7681,13
0.009303,-16.1830,10.3925,3.3657,14
0.000493,-15.9300,4.6967,3.0855,15
0.009981,-15.7748,10.5513,2.1618,16
0.000729,-15.7165,9.6254,2.2357,17
0.001206,-15.6960,11.5407,2.1045,18
0.014646,-15.6703,10.8588,1.6003,19
0.015065,-18.2529,10.2204,2.2961,1
0.000412,-15.6039,6.7966,2.9046,20
0.180550,-18.2441,3.5654,2.3047,2
0.886784,-18.0343,0.4792,2.4620,3
0.730935,-17.7769,2.3308,2.6228,4
0.000992,-17.6594,4.3361,2.1688,5
0.030857,-17.5572,9.7881,1.7177,6
0.002235,-17.3229,3.7195,2.4559,7
0.242209,-17.2580,2.6297,3.3793,8
0.001695,-16.8984,9.6707,2.1212,9
0.005613,-18.4836,7.7116,2.4055,10
0.001009,-18.4549,8.7290,2.9630,11
0.033418,-18.4337,5.3836,2.9941,12
0.001940,-18.1532,8.2362,3.1654,13
0.000887,-17.8957,8.5107,3.1099,14
0.000156,-17.8039,8.4772,2.1140,15
0.005134,-17.7708,5.4084,3.0737,16
0.016616,-17.7006,9.0881,2.0853,17
0.000103,-17.6334,8.1830,2.5766,18
0.000105,-17.5039,8.4016,2.8167,19
0.045641,-19.6412,4.8730,2.8368,1
0.000074,-17.4772,7.8425,2.8090,20
0.245362,-19.5413,2.7259,1.9873,2
0.000594,-19.2140,6.4483,3.0632,3
0.026078,-19.1993,8.6670,3.3271,4
0.010453,-19.1762,5.7571,3.2774,5
0.000367,-19.0795,3.0967,3.1254,6
0.001383,-18.9942,6.9078,2.2328,7
0.008957,-18.7134,7.1338,3.1913,8
0.001049,-18.5187,8.3226,2.8627,9
0.000608,-14.7668,7.2516,2.8496,10
0.000010,-14.7290,9.6308,2.3383,11
0.000473,-14.7147,5.4724,2.1809,12
0.000011,-14.7019,7.2413,2.3430,13
0.000233,-14.6833,6.3543,2.0880,14
0.034925,-14.6634,2.3620,2.7826,15
0.000671,-14.6556,11.3183,3.0503,16
0.000105,-14.5551,7.9367,2.4670,17
0.001414,-14.3880,2.6183,2.6038,18
0.006870,-14.3771,9.6957,3.1054,19
0.001645,-15.9467,4.6932,2.7695,1
0.000017,-14.3670,8.8020,2.8060,20
0.012701,-15.8073,8.2134,2.3497,2
0.000856,-15.6074,7.7675,3.0327,3
0.002294,-15.4900,4.1421,2.3610,4
0.006784,-15.4874,6.7764,2.7722,5
0.000306,-15.4157,7.1367,2.6843,6
0.000015,-15.3220,9.5527,2.7839,7
0.000042,-15.0324,7.4312,3.0303,8
0.002384,-14.8342,8.2177,2.6706,9
0.000377,-8.9063,19.7005,2.8996,10
0.000195,-8.9045,19.5981,2.3841,11
0.003309,-8.8953,19.1620,3.0045,12
0.001060,-8.7314,19.0179,2.9943,13
0.000050,-8.7164,18.4572,2.7229,14
0.000688,-8.6918,19.1208,3.1222,15
0.000061,-8.6360,13.2251,3.6456,16
0.002078,-8.6048,19.3639,2.6137,17
0.000002,-8.5790,10.5095,3.1336,18
0.000032,-8.5644,12.6870,1.6838,19
0.001372,-9.4538,18.5315,2.8524,1
0.000078,-8.5615,11.2796,3.6563,20
0.002342,-9.3871,7.7101,3.6474,2
0.002606,-9.3558,18.4858,2.9851,3
0.000758,-9.2080,19.4699,2.6575,4
0.000063,-9.1566,18.8111,2.2486,5
0.000236,-9.0326,19.2293,2.9257,6
0.000700,-8.9873,13.6571,2.2059,7
0.003802,-8.9716,19.5613,2.2992,8
0.012097,-8.9223,18.7236,3.0867,9
0.000000,-7.9151,14.6659,2.1758,10
0.000000,-7.9051,10.5057,2.0526,11
0.000000,-7.8692,14.4612,2.9375,12
0.000000,-7.8473,14.4477,1.4235,13
0.000000,-7.8328,9.1202,3.0738,14
0.000000,-7.7876,13.7156,1.9095,15
0.000000,-7.7832,16.1631,2.3539,16
0.000000,-7.7812,14.9907,3.2806,17
0.000003,-7.7392,15.7559,2.2161,18
0.000000,-7.7206,7.5894,1.2359,19
0.000000,-8.4803,9.9353,2.3783,1
0.000001,-7.6963,18.9032,1.7567,20
0.000000,-8.3998,6.6852,3.2886,2
0.000005,-8.2846,15.6569,2.2841,3
0.000000,-8.2192,9.9463,3.0487,4
0.000000,-8.1540,11.9381,2.2929,5
0.000000,-8.0715,17.6001,2.2003,6
0.000000,-8.0182,13.5121,1.9858,7
0.000000,-7.9997,8.1326,2.6838,8
0.000000,-7.9273,8.9929,2.9724,9
0.492524,-17.1927,0.9429,0.8484,1
0.014711,-14.6331,6.6266,1.5115,2
0.305452,-14.6231,6.8015,1.1244,3
0.121407,-14.5574,8.0276,1.1246,4
0.045919,-14.4088,8.6388,1.5686,5
0.971337,-2.3716,0.7293,0.3200,1
0.757687,-1.4795,4.3386,0.5279,2
0.769691,-0.6568,6.1852,1.0807,3
0.000003,-11.3826,11.3424,2.1811,10
0.000121,-11.3730,17.0752,2.0261,11
0.000052,-11.3652,12.3844,2.1053,12
0.001360,-11.3366,14.1478,3.1331,13
0.000371,-11.3171,8.4627,3.2549,14
0.000040,-11.3122,10.8233,3.1170,15
0.000156,-11.3016,8.1773,2.4135,16
0.000077,-11.2945,12.2406,2.6058,17
0.000507,-11.2876,15.1880,1.9793,18
0.000129,-11.2357,11.0922,3.1236,19
0.000156,-12.0321,11.4402,2.1237,1
0.000415,-11.2301,12.3994,2.5357,20
0.000679,-11.9825,8.4958,3.3038,2
0.000001,-11.6679,11.2548,1.3474,3
0.000112,-11.5850,10.6255,2.8515,4
0.000031,-11.5408,13.5173,1.8882,5
0.000033,-11.5260,15.0211,2.1254,6
0.000012,-11.4701,8.9323,1.8055,7
0.003507,-11.4247,12.7758,2.2587,8
0.000920,-11.4186,14.2694,1.5239,9
0.000001,-10.6864,13.0753,2.9129,10
0.000140,-10.6191,12.9088,2.3803,11
0.000006,-10.5905,12.2190,2.8796,12
0.002240,-10.5023,10.7544,2.2733,13
0.000004,-10.4750,11.7323,2.3621,14
0.001419,-10.2499,12.1331,2.4002,15
0.117109,-10.2171,14.2111,2.7548,16
0.000064,-10.1647,12.9706,2.3884,17
0.000003,-10.0427,13.0710,2.6844,18
0.000303,-10.0283,12.3725,2.4405,19
0.038609,-11.8047,3.2889,2.4159,1
0.000002,-9.9964,12.7702,2.2466,20
0.001008,-11.6618,10.7834,2.4142,2
0.000203,-11.4757,13.8071,2.7481,3
0.000039,-11.3647,10.9207,2.4237,4
0.000020,-11.0903,12.8813,2.0296,5
0.000000,-10.8247,13.2039,2.4089,6
0.065346,-10.8061,8.4810,2.1328,7
0.000110,-10.7879,10.2624,2.7751,8
0.000336,-10.7174,11.0725,2.6900,9
0.905138,-1.2034,1.0181,0.3327,1
0.556762,-0.4973,5.3996,1.1097,2
0.042703,1.5999,15.8622,1.1238,3
0.142441,-14.5387,6.2354,1.3127,10
0.097388,-14.5204,9.2242,1.2146,11
0.005497,-14.4422,5.0523,1.0623,12
0.093028,-14.3103,6.7299,1.9339,13
0.009817,-14.1973,12.3353,1.2491,14
0.090189,-14.1856,8.3323,1.3838,15
0.031894,-13.9709,9.3824,0.9367,16
0.036660,-13.9690,4.6237,1.0973,17
0.016291,-13.7632,8.3540,1.4052,18
0.879752,-16.7386,3.1230,1.7416,1
0.956207,-16.6575,1.8986,0.9263,2
0.624833,-16.5678,8.0115,1.9927,3
0.149850,-16.5347,3.5332,1.3398,4
0.121689,-16.4855,7.7705,1.9360,5
0.177279,-15.8944,6.7354,1.9289,6
0.247294,-15.0983,7.4565,0.9278,7
0.015777,-14.7992,7.7669,1.5068,8
0.006085,-14.7095,6.3173,1.2432,9
0.037445,-11.7673,5.6141,1.6107,10
0.048225,-11.7593,8.6769,1.5311,11
0.027114,-11.7084,5.9413,1.0260,12
0.006903,-11.6201,9.6124,1.2269,13
0.054383,-11.5524,7.0773,1.3444,14
0.218553,-11.1852,9.4252,1.2553,15
0.064855,-11.1543,11.8506,1.2234,16
0.029994,-11.0520,11.9360,1.2258,17
0.223960,-11.0486,9.3221,1.4836,18
0.045554,-10.9957,16.9548,1.6669,19
0.025984,-13.0557,9.7608,1.6762,1
0.003016,-10.8043,11.5987,1.2585,20
0.041810,-13.0341,9.7768,1.7147,2
0.080461,-12.4010,4.2564,1.4561,3
0.470096,-12.3534,10.5722,1.5440,4
0.069199,-12.3180,6.0519,1.6674,5
0.048753,-12.1709,9.7584,1.4682,6
0.005234,-11.9223,9.3631,1.2158,7
0.061903,-11.9158,5.8061,1.2481,8
0.021593,-11.8835,5.7574,1.2032,9
0.735775,-16.8633,4.4814,1.9818,10
0.003690,-16.8469,8.8507,2.4323,11
0.039576,-16.6842,6.4447,2.4378,12
0.178295,-16.6680,6.7209,0.9909,13
0.026381,-16.5898,7.1976,1.5973,14
0.035781,-16.4442,7.8955,1.2600,15
0.267184,-16.4425,6.3260,2.4489,16
0.136113,-16.4298,7.3681,1.3411,17
0.274384,-16.2418,8.5707,1.9773,18
0.020676,-16.1720,7.7893,2.4315,19
0.733535,-17.8574,4.2316,1.4751,1
0.090252,-16.1712,8.3325,1.9443,20
0.627586,-17.7414,4.9431,2.3570,2
0.073326,-17.6511,6.7390,0.7506,3
0.928344,-17.3721,3.4679,0.7621,4
0.546185,-17.3582,3.1833,0.9791,5
0.294562,-17.1406,8.3111,0.8872,6
0.318891,-17.1264,8.3712,0.9336,7
0.013825,-17.1032,7.4753,0.8890,8
0.060009,-16.9566,5.1708,0.9778,9
0.113726,-15.0582,9.7256,1.7219,10
0.294832,-14.9799,5.2984,1.0187,11
0.011488,-14.8258,6.6103,1.0070,12
0.044535,-14.6205,3.9768,0.9914,13
0.008275,-14.5923,10.3425,1.3392,14
0.014849,-14.4818,9.7487,1.0029,15
0.008425,-14.4233,9.4597,0.9941,16
0.032515,-14.2123,10.5369,1.6525,17
0.030017,-14.2121,10.6871,0.9376,18
0.009794,-14.1832,15.5715,1.0135,19
0.088553,-16.4265,3.3261,0.9385,1
0.001143,-13.9585,6.9421,1.0944,20
0.814512,-15.9243,1.4629,1.0137,2
0.089824,-15.6405,10.0368,1.5259,3
0.518843,-15.6284,3.8465,1.0072,4
0.005133,-15.5179,8.5360,0.9910,5
0.006329,-15.4052,9.8950,0.8235,6
0.028880,-15.2469,7.5649,1.0127,7
0.009745,-15.1513,16.0338,0.9957,8
0.082956,-15.0602,10.3910,0.8467,9
0.986802,-2.3128,1.2693,0.1968,1
0.633136,-1.4796,4.3995,0.2657,2
0.983593,-1.4417,2.8626,0.5760,3
0.837161,-0.7657,4.4078,0.3185,4
0.661101,-0.3971,5.6408,1.0959,5
0.912041,-0.3882,7.9575,0.6973,6
0.967658,-1.6570,1.5932,0.4968,1
0.769528,-0.3213,4.4777,0.3146,2
0.850171,0.0075,5.3233,1.0818,3
0.721096,1.1374,6.9715,0.8022,4
0.621287,-6.2292,3.7620,0.4283,10
0.718929,-6.1760,3.7563,0.5605,11
0.575811,-6.1638,3.1128,0.4212,12
0.785149,-6.1561,4.9928,0.5935,13
0.676858,-6.0585,4.4844,0.4322,14
0.653676,-5.9936,4.4009,2.8318,15
0.548520,-5.9461,5.5022,0.5787,16
0.462865,-5.8435,4.3782,0.6173,17
0.844552,-5.5912,3.4796,3.0706,18
0.401736,-5.5599,4.6056,2.8792,19
0.926306,-7.1139,0.6766,0.4178,1
0.085460,-5.3470,6.2251,0.5878,20
0.906374,-6.7376,4.3439,0.4142,2
0.943448,-6.6548,4.3902,0.4218,3
0.779731,-6.5949,3.5829,0.5851,4
0.881415,-6.5894,3.4670,0.4102,5
0.919912,-6.5493,2.9270,0.4275,6
0.915098,-6.5429,5.0488,0.5954,7
0.901112,-6.4737,0.6860,2.8293,8
0.679218,-6.2802,3.5177,0.4273,9
0.402249,-7.5588,5.1510,1.1013,10
0.685916,-7.5554,1.6015,2.8915,11
0.163104,-7.5515,6.0086,1.3058,12
0.045126,-7.3756,8.4422,1.0852,13
0.568267,-7.3560,4.3184,1.0993,14
0.190769,-7.3483,3.6873,1.0962,15
0.842878,-7.3307,4.4663,2.8059,16
0.337758,-7.2941,5.3065,0.3486,17
0.102074,-7.2712,12.8433,1.0832,18
0.141653,-7.0569,6.1431,2.8537,19
0.766794,-8.2917,3.1408,1.2981,1
0.116084,-7.0304,12.0590,0.6451,20
0.880051,-8.2860,2.2614,0.3510,2
0.890431,-8.0699,4.8950,0.6558,3
0.742320,-7.9685,3.0399,1.3039,4
0.559164,-7.9527,2.7631,0.3184,5
0.674658,-7.8491,4.5805,1.3106,6
0.882692,-7.8455,5.0740,0.3460,7
0.541517,-7.7688,3.8496,0.3418,8
0.833890,-7.7373,4.9017,1.0968,9
0.755592,-6.1736,4.1326,0.2575,10
0.567069,-6.0227,3.9157,0.2642,11
0.189580,-6.0174,4.0575,0.2642,12
0.062175,-5.6563,4.6804,0.2668,13
0.026684,-5.6417,5.6853,0.2669,14
0.175973,-5.6143,7.5325,0.2315,15
0.862343,-5.5696,1.5234,2.1259,16
0.002187,-5.3729,11.5891,0.2569,17
0.009212,-5.3593,8.6204,0.2593,18
0.027660,-5.2252,5.1427,1.0913,19
0.896616,-7.3225,0.7776,0.2652,1
0.099182,-5.1911,6.6834,0.2794,20
0.874292,-7.1419,4.4152,0.2692,2
0.867083,-7.0283,4.8555,0.2647,3
0.890553,-6.9538,4.4512,0.2346,4
0.936041,-6.8516,2.5910,0.2675,5
0.672601,-6.8159,3.7302,0.2446,6
0.836980,-6.7198,2.6264,0.2638,7
0.913443,-6.5775,3.3393,0.2545,8
0.427490,-6.3238,4.0251,0.2681,9
0.783855,-9.6141,3.1255,1.3658,10
0.671206,-9.6127,4.3951,0.4172,11
0.578046,-9.1738,3.3922,2.3636,12
0.207548,-9.0682,2.2872,2.6825,13
0.101110,-8.9964,5.0245,2.7251,14
0.576379,-8.8609,4.2988,2.7601,15
0.019487,-8.7736,6.0049,1.3597,16
0.059254,-8.7629,5.1278,2.7611,17
0.033041,-8.6367,12.5397,0.8586,18
0.218101,-8.6085,13.2012,0.4661,19
0.881610,-10.6307,0.4740,0.4962,1
0.051162,-8.4637,6.4130,1.5108,20
0.893121,-10.4635,4.2518,0.8337,2
0.739581,-10.3004,3.9886,0.4216,3
0.904404,-10.1907,4.9071,0.4786,4
0.860729,-10.1254,2.4987,0.4964,5
0.600077,-10.1199,3.9555,2.7460,6
0.855907,-10.1108,3.9979,0.4513,7
0.835057,-9.9980,4.9018,2.7049,8
0.899398,-9.7068,3.7513,0.4549,9
0.936784,-12.3241,0.4193,2.9393,1
0.415098,-11.6417,3.1843,2.9404,2
0.356164,-11.1305,5.6512,3.4109,3
0.310786,-10.9865,5.6533,1.4288,4
0.271996,-10.8802,6.2519,2.8866,5
0.512748,-10.5866,5.3090,3.0427,6
0.550900,-10.2005,6.3162,1.1417,7
0.360509,-9.6571,5.2914,3.4760,8
0.538922,-9.5093,4.8474,2.9018,9
0.267371,-9.4187,6.7644,1.0564,10
0.002156,-9.3863,8.5525,0.7777,11
0.002391,-9.1432,6.6238,1.1576,12
0.002098,-9.0858,4.9372,1.0909,13
0.004318,-9.0060,9.5473,0.7866,14
0.010993,-8.8962,5.9907,2.3033,15
0.002353,-8.8592,4.3250,2.1813,16
0.096688,-8.7870,6.7172,0.8212,17
0.016979,-8.7375,3.7306,0.8326,18
0.001075,-8.5578,7.7678,2.2940,19
0.830896,-11.1740,1.1691,0.9997,1
0.000052,-8.5222,8.6469,2.1893,20
0.339798,-10.7761,2.5240,0.8033,2
0.444312,-10.4197,1.2667,2.2877,3
0.562704,-10.3700,2.7728,2.2962,4
0.072997,-10.1831,3.7454,1.1052,5
0.107358,-9.9124,3.0745,1.1288,6
0.125763,-9.8344,3.1418,0.8596,7
0.059116,-9.4840,3.5258,1.2071,8
0.142310,-9.4514,2.7899,0.8051,9
0.948338,-17.8227,0.7969,0.9231,1
0.071936,-15.6584,5.7167,1.3694,2
0.307292,-15.1852,3.1621,1.4284,3
0.004701,-15.1090,9.7475,1.4419,4
0.262191,-15.0588,5.8488,1.5138,5
0.130158,-9.7885,2.4700,1.9368,10
0.005315,-9.3234,5.2827,1.3440,11
0.001376,-9.2737,5.4404,3.0009,12
0.000327,-9.1297,8.4978,0.8326,13
0.990263,-12.0936,1.4470,3.3082,1
0.906864,-11.9345,1.4822,0.6736,2
0.737328,-11.3742,2.0598,2.7574,3
0.104663,-10.5926,2.6899,3.3239,4
0.226359,-10.0182,3.3348,1.2639,5
0.217930,-9.9237,2.7174,2.2385,6
0.093881,-9.8377,2.7408,3.3215,7
0.032194,-9.8321,3.4618,1.8825,8
0.089182,-9.7905,3.9221,1.8184,9
0.814218,-13.4026,8.5113,2.9444,10
0.546588,-13.3764,8.4157,3.2073,11
0.987079,-16.2416,0.8171,3.2192,1
0.490622,-15.0759,3.2758,3.1948,2
0.890772,-14.3096,2.3490,2.2833,3
0.026579,-14.1961,9.7532,2.3967,4
0.161323,-14.1664,4.9540,2.9083,5
0.861092,-14.0603,4.0956,3.2326,6
0.283847,-14.0456,8.3419,2.8896,7
0.272771,-13.7049,11.2720,3.2072,8
0.658493,-13.6044,7.3537,1.9398,9
0.161034,-8.3702,3.0923,2.6548,10
0.073776,-8.3086,4.3687,0.8407,11
0.018304,-8.2874,8.1966,1.5386,12
0.965821,-11.1471,0.4820,1.6375,1
0.929556,-10.1847,3.3280,1.5536,2
0.476596,-9.0670,6.0447,1.5648,3
0.012223,-8.9690,6.9070,0.9538,4
0.051995,-8.8733,5.5440,1.6089,5
0.387814,-8.6883,7.2320,2.2062,6
0.374575,-8.6562,6.1928,1.0113,7
0.153129,-8.6147,6.0385,1.5450,8
0.495999,-8.4559,6.5552,2.1587,9
0.994215,-9.4250,0.4092,0.5241,1
0.983910,-7.3353,5.4610,0.4217,2
0.989214,-7.2534,5.4634,0.5565,3
0.987925,-10.7639,0.5088,0.6983,1
0.390999,-9.4348,4.2140,0.8904,2
0.488494,-9.3090,0.5291,3.9039,3
0.013825,-8.1218,2.4160,0.8892,4
0.707874,-7.8152,10.9709,0.8989,5
0.697308,-10.3926,8.3130,1.2059,10
0.001183,-10.1984,9.6297,1.7687,11
0.000102,-10.0064,9.3247,1.1415,12
0.044083,-9.8943,10.6018,1.2560,13
0.000455,-9.8382,9.3846,2.1894,14
0.120682,-9.8212,10.5647,1.2755,15
0.000122,-9.8191,9.9790,1.3754,16
0.003971,-9.5689,10.0490,1.7519,17
0.003571,-9.5025,8.8624,1.2748,18
0.000187,-9.4481,8.0078,2.3336,19
0.273277,-11.9776,6.8224,1.2958,1
0.002060,-9.3252,9.6220,2.1677,20
0.650106,-11.7156,0.8054,1.1387,2
0.669710,-11.3743,2.5587,1.2680,3
0.051733,-11.0362,3.6451,1.2679,4
0.001034,-11.0011,8.8080,1.2337,5
0.003531,-10.7553,8.4550,1.3772,6
0.000087,-10.6987,9.3235,1.2376,7
0.003336,-10.5371,8.2953,1.2545,8
0.000113,-10.4243,9.8306,1.2158,9
0.000008,-14.5946,9.2980,3.7222,10
